"id","origin","org_city","org_district","destination","dest_city","dest_district","distance","duration","case","pallet","to","dayo","td","dayd","LTL"
2436,"B0IG9RDYYV","Suzhou","吴中区","B023E12FTI","Ningbo","海曙区",209.737,2.63333333333333,"ZJ",7,"12:00","day 0","24:00","day 0",3302.5483225
2437,"B0FFHFSCFH","Suzhou","吴中区","B023E12FTI","Ningbo","海曙区",211.41,2.71666666666667,"ZJ",16,"12:00","day 0","24:00","day 0",7548.68188
2438,"B0FFFTQ4U7","Wuxi","江阴市","B0HU55O3W8","Ningbo","余姚市",231.953,3.48333333333333,"ZJ",8,"08:00","day 0","20:00","day 0",3774.34094
2439,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFKHC9PU","Ningbo","北仑区",384.878,4.68333333333333,"ZJ",9,"08:00","day 0","20:00","day 0",4246.1335575
2440,"B0FFGYNGHQ","Changzhou","武进区","B0FFKZT863","Hangzhou","萧山区",216.974,3.23333333333333,"ZJ",12,"12:00","day 0","24:00","day 0",5661.51141
2441,"B0FFKZGWZ9","Suzhou","太仓市","B0FFHD6O3A","Jiaxing","海盐县",162.175,2.31666666666667,"ZJ",11,"08:00","day 0","20:00","day 0",5189.7187925
2442,"B0FFH61OBO","Suzhou","昆山市","B0GUBCOVO3","Hangzhou","余杭区",196.454,2.68333333333333,"ZJ",6,"08:00","day 0","20:00","day 0",2830.755705
2443,"B0GKC6MA4E","Yangzhou","仪征市","B0GUBCOVO3","Hangzhou","余杭区",280.524,3.26666666666667,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
2444,"B0GUAXEBYM","Changzhou","武进区","B0FFITCS2H","Jiaxing","海宁市",196.383,2.56666666666667,"ZJ",13,"08:00","day 0","20:00","day 0",6133.3040275
2445,"B0FFITJD3C","Wuxi","锡山区","B0FFI22X6S","Ningbo","鄞州区",265.425,3.1,"ZJ",9,"12:00","day 0","24:00","day 0",4246.1335575
2446,"B02000JR6M","Suzhou","相城区","B0FFI22X6S","Ningbo","鄞州区",242.124,2.8,"ZJ",13,"12:00","day 0","24:00","day 0",6133.3040275
2447,"B0FFHDQA5M","Suzhou","常熟市","B0FFG2I6S2","Ningbo","鄞州区",238.746,2.85,"ZJ",6,"12:00","day 0","24:00","day 0",2830.755705
2448,"B0FFK7ZQFN","Wuxi","江阴市","B0FFFA8L2B","Ningbo","镇海区",295.117,3.46666666666667,"ZJ",18,"12:00","day 0","24:00","day 0",8492.267115
2449,"B01FE15XQH","Wuxi","江阴市","B0G30DK65S","Ningbo","慈溪市",279.91,3.71666666666667,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
2450,"B01FE15UUN","Wuxi","江阴市","B0FFLK4EPS","Jiaxing","海宁市",195.065,2.55,"ZJ",8,"08:00","day 0","20:00","day 0",3774.34094
2451,"B0FFJONTQ7","Changzhou","新北区","B0FFHW4GZB","Hangzhou","萧山区",287.36,3.1,"ZJ",8,"08:00","day 0","20:00","day 0",3774.34094
2452,"B0FFHJD9U9","Wuxi","惠山区","B0FFKHC9PU","Ningbo","北仑区",305.093,3.71666666666667,"ZJ",20,"08:00","day 0","20:00","day 0",9435.85235
2453,"B02001C3PG","Suzhou","张家港市","B0FFHOJIJ7","Hangzhou","余杭区",217.108,2.68333333333333,"ZJ",8,"08:00","day 0","20:00","day 0",3774.34094
2454,"B0FFL9Q85P","Nanjing","江宁区","B0GUVDW01P","Jiaxing","海宁市",307.389,3.51666666666667,"ZJ",11,"08:00","day 0","20:00","day 0",5189.7187925
2455,"B0FFK83QI3","Nanjing","江宁区","B0FFHW4GZB","Hangzhou","萧山区",321.879,3.45,"ZJ",18,"12:00","day 0","24:00","day 0",8492.267115
2456,"B00190CNHV","Nanjing","江宁区","B0FFHW4GZB","Hangzhou","萧山区",301.619,3.28333333333333,"ZJ",8,"12:00","day 0","24:00","day 0",3774.34094
2457,"B00190CNHV","Nanjing","江宁区","B0FFKZT863","Hangzhou","萧山区",286.021,3.8,"ZJ",18,"12:00","day 0","24:00","day 0",8492.267115
2458,"B0FFFRS0IH","Nanjing","江宁区","B0FFHW4GZB","Hangzhou","萧山区",303.428,3.31666666666667,"ZJ",16,"08:00","day 0","20:00","day 0",7548.68188
2459,"B0G0NZW2VU","Nanjing","江宁区","B0FFKZT863","Hangzhou","萧山区",280.598,3.8,"ZJ",15,"08:00","day 0","20:00","day 0",7076.8892625
2460,"B0FFH3869T","Zhenjiang","句容市","B0FFKZT863","Hangzhou","萧山区",325.913,4.58333333333333,"ZJ",20,"12:00","day 0","24:00","day 0",9435.85235
2461,"B0FFHJD9U9","Wuxi","惠山区","B023D040HU","Jiaxing","秀洲区",133.807,2.3,"ZJ",18,"12:00","day 0","24:00","day 0",8492.267115
2462,"B0FFHJD9U9","Wuxi","惠山区","B0FFI2KAV3","Jiaxing","桐乡市",139.015,2.46666666666667,"ZJ",10,"12:00","day 0","24:00","day 0",4717.926175
2463,"B0FFGIBTXI","Suzhou","太仓市","B0I60OAVXT","Jiaxing","秀洲区",137.236,2.11666666666667,"ZJ",13,"08:00","day 0","20:00","day 0",6133.3040275
2464,"B02001C3PG","Suzhou","张家港市","B0HBXZQDWS","Jiaxing","嘉善县",163.653,2.13333333333333,"ZJ",18,"08:00","day 0","20:00","day 0",8492.267115
2465,"B0FFI8WH5V","Suzhou","姑苏区","B0G30DK65S","Ningbo","慈溪市",197.16,2.56666666666667,"ZJ",6,"12:00","day 0","24:00","day 0",2830.755705
2466,"B0IG9RDYYV","Suzhou","吴中区","B0FFLHS22C","Jiaxing","南湖区",73.233,1.2,"ZJ",16,"08:00","day 0","20:00","day 0",7548.68188
2467,"B0FFGJ1NAK","Suzhou","常熟市","B0G30DK65S","Ningbo","慈溪市",222.894,3,"ZJ",5,"12:00","day 0","24:00","day 0",2358.9630875
2468,"B01FE0J0V7","Wuxi","惠山区","B0FFFA8L2B","Ningbo","镇海区",294.388,3.51666666666667,"ZJ",9,"12:00","day 0","24:00","day 0",4246.1335575
2469,"B01FE0J0V7","Wuxi","惠山区","B0FFKHC9PU","Ningbo","北仑区",314.199,3.81666666666667,"ZJ",15,"08:00","day 0","20:00","day 0",7076.8892625
2470,"B0FFGAIWAV","Suzhou","昆山市","B0FFG2I6S2","Ningbo","鄞州区",231.667,2.83333333333333,"ZJ",6,"12:00","day 0","24:00","day 0",2830.755705
2471,"B02000JR6M","Suzhou","相城区","B0FFKZT863","Hangzhou","萧山区",176.336,2.65,"ZJ",17,"12:00","day 0","24:00","day 0",8020.4744975
2472,"B0FFGIBTXI","Suzhou","太仓市","B0FFG4GVOV","Zhoushan","定海区",320.362,4.1,"ZJ",18,"12:00","day 0","24:00","day 0",8492.267115
2473,"B02000JR6M","Suzhou","相城区","B0G30DK65S","Ningbo","慈溪市",201.431,2.65,"ZJ",5,"12:00","day 0","24:00","day 0",2358.9630875
2474,"B0FFGYNGHQ","Changzhou","武进区","B0FFI22X6S","Ningbo","鄞州区",319.107,3.68333333333333,"ZJ",17,"12:00","day 0","24:00","day 0",8020.4744975
2475,"B02001C3PG","Suzhou","张家港市","B0FFGQ8EH5","Hangzhou","桐庐县",302.39,3.33333333333333,"ZJ",19,"12:00","day 0","24:00","day 0",8964.0597325
2476,"B0FFHDQA5M","Suzhou","常熟市","B0FFHW4GZB","Hangzhou","萧山区",232.543,3.23333333333333,"ZJ",17,"12:00","day 0","24:00","day 0",8020.4744975
2477,"B0FFHJD9U9","Wuxi","惠山区","B0G25CU48P","Hangzhou","建德市",351.897,3.86666666666667,"ZJ",7,"08:00","day 0","20:00","day 0",3302.5483225
2478,"B0GUCU8FLD","Zhenjiang","句容市","B0FFHD6O3A","Jiaxing","海盐县",287.825,3.41666666666667,"ZJ",12,"12:00","day 0","24:00","day 0",5661.51141
2479,"B0FFH3869T","Zhenjiang","句容市","B0FFHOJIJ7","Hangzhou","余杭区",279.548,3.35,"ZJ",16,"12:00","day 0","24:00","day 0",7548.68188
2480,"B0FFH3869T","Zhenjiang","句容市","B0FFLPWCQK","Hangzhou","余杭区",275.252,3.26666666666667,"ZJ",8,"08:00","day 0","20:00","day 0",3774.34094
2481,"B0FFGIBTXI","Suzhou","太仓市","B0FFLO95L8","Jiaxing","平湖市",143.479,2.26666666666667,"ZJ",20,"12:00","day 0","24:00","day 0",9435.85235
2482,"B0FFHE4XO4","Changzhou","武进区","B0FFLO95L8","Jiaxing","平湖市",218.467,3.08333333333333,"ZJ",6,"08:00","day 0","20:00","day 0",2830.755705
2483,"B0GUAXEBYM","Changzhou","武进区","B0FFLO95L8","Jiaxing","平湖市",212.218,2.63333333333333,"ZJ",7,"12:00","day 0","24:00","day 0",3302.5483225
2484,"B0FFK7ZQFN","Wuxi","江阴市","B0G25CU48P","Hangzhou","建德市",369.213,4.13333333333333,"ZJ",9,"12:00","day 0","24:00","day 0",4246.1335575
2485,"B0FFFTQ4U7","Wuxi","江阴市","B0G25CU48P","Hangzhou","建德市",369.595,4.15,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
2486,"B0FFKZGWZ9","Suzhou","太仓市","B0FFKZT863","Hangzhou","萧山区",237.207,3.56666666666667,"ZJ",16,"12:00","day 0","24:00","day 0",7548.68188
2487,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFLK4EPS","Jiaxing","海宁市",264.465,3.8,"ZJ",18,"12:00","day 0","24:00","day 0",8492.267115
2488,"B0FFK7ZQFN","Wuxi","江阴市","B0HU55O3W8","Ningbo","余姚市",231.571,3.45,"ZJ",7,"08:00","day 0","20:00","day 0",3302.5483225
2489,"B0GUCU8FLD","Zhenjiang","句容市","B0G30DK65S","Ningbo","慈溪市",367.752,4.48333333333333,"ZJ",17,"08:00","day 0","20:00","day 0",8020.4744975
2490,"B0FFH3869T","Zhenjiang","句容市","B0G30DK65S","Ningbo","慈溪市",383.802,4.63333333333333,"ZJ",10,"12:00","day 0","24:00","day 0",4717.926175
2491,"B0FFHNXOVT","Suzhou","昆山市","B0HBXZQDWS","Jiaxing","嘉善县",72.78,1.33333333333333,"ZJ",12,"12:00","day 0","24:00","day 0",5661.51141
2492,"B0FFL37B6B","Suzhou","昆山市","B0FFLHS22C","Jiaxing","南湖区",91.202,1.5,"ZJ",8,"08:00","day 0","20:00","day 0",3774.34094
2493,"B0FFGJ1NAK","Suzhou","常熟市","B0FFLK4EPS","Jiaxing","海宁市",178.323,2.3,"ZJ",16,"08:00","day 0","20:00","day 0",7548.68188
2494,"B0IG9RDYYV","Suzhou","吴中区","B0G30DK65S","Ningbo","慈溪市",182.281,2.61666666666667,"ZJ",18,"08:00","day 0","20:00","day 0",8492.267115
2495,"B0FFGIBTXI","Suzhou","太仓市","B0FFHW4GZB","Hangzhou","萧山区",271.034,4.05,"ZJ",6,"12:00","day 0","24:00","day 0",2830.755705
2496,"B0FFGIBTXI","Suzhou","太仓市","B0FFFA8L2B","Ningbo","镇海区",284.893,3.7,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
2497,"B0FFH61OBO","Suzhou","昆山市","B0FFI22X6S","Ningbo","鄞州区",236.316,2.9,"ZJ",16,"12:00","day 0","24:00","day 0",7548.68188
2498,"B0FFGYNGHQ","Changzhou","武进区","B0FFLO95L8","Jiaxing","平湖市",216.733,2.73333333333333,"ZJ",6,"08:00","day 0","20:00","day 0",2830.755705
2499,"B0FFJONTQ7","Changzhou","新北区","B0FFLO95L8","Jiaxing","平湖市",226.085,2.96666666666667,"ZJ",16,"12:00","day 0","24:00","day 0",7548.68188
2500,"B0IG9RDYYV","Suzhou","吴中区","B0HBXZQDWS","Jiaxing","嘉善县",86.007,1.5,"ZJ",17,"08:00","day 0","20:00","day 0",8020.4744975
2501,"B02000JR6M","Suzhou","相城区","B0HBXZQDWS","Jiaxing","嘉善县",105.157,1.56666666666667,"ZJ",18,"12:00","day 0","24:00","day 0",8492.267115
2502,"B0FFHFSCFH","Suzhou","吴中区","B0HBXZQDWS","Jiaxing","嘉善县",87.68,1.5,"ZJ",15,"12:00","day 0","24:00","day 0",7076.8892625
2503,"B0FFHC9CJ8","Suzhou","相城区","B0HBXZQDWS","Jiaxing","嘉善县",115.475,1.65,"ZJ",5,"12:00","day 0","24:00","day 0",2358.9630875
2504,"B0FFL9Q85P","Nanjing","江宁区","B0FFKZT863","Hangzhou","萧山区",295.848,3.9,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
2505,"B0FFFU612V","Wuxi","江阴市","B0FFM9VWFS","Ningbo","宁海县",355.221,4.15,"ZJ",10,"12:00","day 0","24:00","day 0",4717.926175
2506,"B0FFK83QI3","Nanjing","江宁区","B0G30DK65S","Ningbo","慈溪市",380.475,4.38333333333333,"ZJ",11,"12:00","day 0","24:00","day 0",5189.7187925
2507,"B0FFJONTQ7","Changzhou","新北区","B0I60OAVXT","Jiaxing","秀洲区",174.291,2.26666666666667,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
2508,"B0FFHJD9U9","Wuxi","惠山区","B0FFFA8L2B","Ningbo","镇海区",285.282,3.45,"ZJ",9,"12:00","day 0","24:00","day 0",4246.1335575
2509,"B0FFHC9CJ8","Suzhou","相城区","B0HGFN3J8T","Jiaxing","南湖区",112.454,1.33333333333333,"ZJ",8,"08:00","day 0","20:00","day 0",3774.34094
2510,"B02000JR6M","Suzhou","相城区","B0FFHDQ3SM","Jiaxing","南湖区",88.188,1.35,"ZJ",8,"12:00","day 0","24:00","day 0",3774.34094
2511,"B0FFHDQA5M","Suzhou","常熟市","B0FFKHC9PU","Ningbo","北仑区",266.213,3.21666666666667,"ZJ",6,"12:00","day 0","24:00","day 0",2830.755705
2512,"B01FE15UUN","Wuxi","江阴市","B0FFK4YCJ8","Shaoxing","越城区",217.365,2.81666666666667,"ZJ",13,"08:00","day 0","20:00","day 0",6133.3040275
2513,"B0FFF8Z69A","Changzhou","钟楼区","B0G30DK65S","Ningbo","慈溪市",297.858,3.98333333333333,"ZJ",16,"08:00","day 0","20:00","day 0",7548.68188
2514,"B02001C3PG","Suzhou","张家港市","B0FFLPWCQK","Hangzhou","余杭区",204.12,2.41666666666667,"ZJ",13,"12:00","day 0","24:00","day 0",6133.3040275
2515,"B0G13KYBJL","Nanjing","六合区","B0HU55O3W8","Ningbo","余姚市",396.226,5.25,"ZJ",18,"08:00","day 0","20:00","day 0",8492.267115
2516,"B0FFHJD9U9","Wuxi","惠山区","B0HU55O3W8","Ningbo","余姚市",221.736,3.43333333333333,"ZJ",12,"08:00","day 0","20:00","day 0",5661.51141
2517,"B0G13KYBJL","Nanjing","六合区","B0FFHW4GZB","Hangzhou","萧山区",352.468,3.91666666666667,"ZJ",18,"12:00","day 0","24:00","day 0",8492.267115
2518,"B0FFF4JOKL","Suzhou","昆山市","B0FFHW4GZB","Hangzhou","萧山区",233.141,3.96666666666667,"ZJ",11,"12:00","day 0","24:00","day 0",5189.7187925
2519,"B0FFGJ1NAK","Suzhou","常熟市","B0FFLO95L8","Jiaxing","平湖市",161.213,2.18333333333333,"ZJ",7,"08:00","day 0","20:00","day 0",3302.5483225
2520,"B0FFGTI293","Changzhou","新北区","B0FFLO95L8","Jiaxing","平湖市",232.256,2.96666666666667,"ZJ",6,"12:00","day 0","24:00","day 0",2830.755705
2521,"B0G13KYBJL","Nanjing","六合区","B0FFKHC9PU","Ningbo","北仑区",479.583,5.53333333333333,"ZJ",6,"08:00","day 0","20:00","day 0",2830.755705
2522,"B02000JR6M","Suzhou","相城区","B0FFLK4EPS","Jiaxing","海宁市",154.759,2.05,"ZJ",17,"12:00","day 0","24:00","day 0",8020.4744975
2523,"B0FFHC9CJ8","Suzhou","相城区","B0GUVDW01P","Jiaxing","海宁市",140.45,1.8,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
2524,"B0FFFU612V","Wuxi","江阴市","B0FFHW4GZB","Hangzhou","萧山区",267.301,3.58333333333333,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
2525,"B01FE15XQH","Wuxi","江阴市","B0HU55O3W8","Ningbo","余姚市",259.903,3.98333333333333,"ZJ",16,"12:00","day 0","24:00","day 0",7548.68188
2526,"B0FFHY6PN3","Suzhou","常熟市","B0HU55O3W8","Ningbo","余姚市",205.261,3.4,"ZJ",8,"08:00","day 0","20:00","day 0",3774.34094
2527,"B0FFGJ1NAK","Suzhou","常熟市","B023D040HU","Jiaxing","秀洲区",117.059,1.91666666666667,"ZJ",13,"08:00","day 0","20:00","day 0",6133.3040275
2528,"B0FFH3869T","Zhenjiang","句容市","B0FFG2I6S2","Ningbo","鄞州区",419.685,4.8,"ZJ",20,"08:00","day 0","20:00","day 0",9435.85235
2529,"B0GUCU8FLD","Zhenjiang","句容市","B0FFI22X6S","Ningbo","鄞州区",408.445,4.65,"ZJ",13,"08:00","day 0","20:00","day 0",6133.3040275
2530,"B0FFHD3E8G","Suzhou","吴中区","B0HBXZQDWS","Jiaxing","嘉善县",94.08,1.48333333333333,"ZJ",19,"12:00","day 0","24:00","day 0",8964.0597325
2531,"B0FFFTQ4U7","Wuxi","江阴市","B0FFM9VWFS","Ningbo","宁海县",349.36,4.05,"ZJ",12,"12:00","day 0","24:00","day 0",5661.51141
2532,"B0FFHE4XO4","Changzhou","武进区","B0FFKHC9PU","Ningbo","北仑区",343.498,4.4,"ZJ",16,"12:00","day 0","24:00","day 0",7548.68188
2533,"B0FFK4CQ2L","Changzhou","武进区","B0GUVDW01P","Jiaxing","海宁市",200.352,2.66666666666667,"ZJ",14,"08:00","day 0","20:00","day 0",6605.096645
2534,"B0FFHFSCFH","Suzhou","吴中区","B0FFG4GVOV","Zhoushan","定海区",262.962,3.3,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
2535,"B0G0NZW2VU","Nanjing","江宁区","B0FFLO95L8","Jiaxing","平湖市",311.17,3.56666666666667,"ZJ",13,"12:00","day 0","24:00","day 0",6133.3040275
2536,"B0GKC6MA4E","Yangzhou","仪征市","B0FFKZT863","Hangzhou","萧山区",340.653,4.7,"ZJ",8,"12:00","day 0","24:00","day 0",3774.34094
2537,"B0IG9RDYYV","Suzhou","吴中区","B0FFI2KAV3","Jiaxing","桐乡市",94.58,2.1,"ZJ",18,"08:00","day 0","20:00","day 0",8492.267115
2538,"B0FFHDQA5M","Suzhou","常熟市","B0FFKZT863","Hangzhou","萧山区",197.968,2.91666666666667,"ZJ",15,"08:00","day 0","20:00","day 0",7076.8892625
2539,"B0FFL7OZ0J","Wuxi","锡山区","B0FFHOJIJ7","Hangzhou","余杭区",193.521,2.8,"ZJ",19,"12:00","day 0","24:00","day 0",8964.0597325
2540,"B0FFITJD3C","Wuxi","锡山区","B0FFHOJIJ7","Hangzhou","余杭区",181.913,2.5,"ZJ",14,"12:00","day 0","24:00","day 0",6605.096645
2541,"B0FFK7ZQFN","Wuxi","江阴市","B0FFI22X6S","Ningbo","鄞州区",292.271,3.38333333333333,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
2542,"B0FFJONTQ7","Changzhou","新北区","B0G25CU48P","Hangzhou","建德市",360.357,3.85,"ZJ",19,"08:00","day 0","20:00","day 0",8964.0597325
2543,"B0FFGTI293","Changzhou","新北区","B0FFLPWCQK","Hangzhou","余杭区",203.417,2.5,"ZJ",17,"08:00","day 0","20:00","day 0",8020.4744975
2544,"B0FFGJ1NAK","Suzhou","常熟市","B023E12FTI","Ningbo","海曙区",250.35,3.03333333333333,"ZJ",18,"12:00","day 0","24:00","day 0",8492.267115
2545,"B0FFHY6PN3","Suzhou","常熟市","B0FFJRXFMW","Jiaxing","海宁市",186.237,2.43333333333333,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
2546,"B0FFHY6PN3","Suzhou","常熟市","B0FFITCS2H","Jiaxing","海宁市",190.933,2.56666666666667,"ZJ",17,"08:00","day 0","20:00","day 0",8020.4744975
2547,"B0FFGJ1NAK","Suzhou","常熟市","B0FFJRXFMW","Jiaxing","海宁市",165.666,1.95,"ZJ",8,"12:00","day 0","24:00","day 0",3774.34094
2548,"B0FFFU612V","Wuxi","江阴市","B0FFG2I6S2","Ningbo","鄞州区",293.704,3.51666666666667,"ZJ",15,"12:00","day 0","24:00","day 0",7076.8892625
2549,"B0202150WR","Yangzhou","广陵区","B0FFKHC9PU","Ningbo","北仑区",418.291,5.05,"ZJ",19,"08:00","day 0","20:00","day 0",8964.0597325
2550,"B0FFGJ1NAK","Suzhou","常熟市","B0FFK4YCJ8","Shaoxing","越城区",200.623,2.5,"ZJ",5,"12:00","day 0","24:00","day 0",2358.9630875
2551,"B0FFHY6PN3","Suzhou","常熟市","B0HBXZQDWS","Jiaxing","嘉善县",128.994,1.91666666666667,"ZJ",19,"08:00","day 0","20:00","day 0",8964.0597325
2552,"B0FFJONTQ7","Changzhou","新北区","B0FFG2I6S2","Ningbo","鄞州区",323.649,3.88333333333333,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
2553,"B0FFITJD3C","Wuxi","锡山区","B0FFM9VWFS","Ningbo","宁海县",322.132,3.73333333333333,"ZJ",4,"08:00","day 0","20:00","day 0",1887.17047
2554,"B0FFHJD9U9","Wuxi","惠山区","B0FFJ01V55","Jiaxing","桐乡市",179.087,2.28333333333333,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
2555,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFI22X6S","Ningbo","鄞州区",362.221,4.28333333333333,"ZJ",17,"08:00","day 0","20:00","day 0",8020.4744975
2556,"B0FFFTQ4U7","Wuxi","江阴市","B0FFLK4EPS","Jiaxing","海宁市",205.288,2.65,"ZJ",15,"08:00","day 0","20:00","day 0",7076.8892625
2557,"B01FE15XQH","Wuxi","江阴市","B0FFLO95L8","Jiaxing","平湖市",218.229,2.91666666666667,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
2558,"B0FFKZGWZ9","Suzhou","太仓市","B0HGFN3J8T","Jiaxing","南湖区",161.202,2.21666666666667,"ZJ",16,"08:00","day 0","20:00","day 0",7548.68188
2559,"B0HDRHT0UU","Nanjing","浦口区","B0FFI22X6S","Ningbo","鄞州区",459.428,5.28333333333333,"ZJ",17,"08:00","day 0","20:00","day 0",8020.4744975
2560,"B0HDRHT0UU","Nanjing","浦口区","B0FFG2I6S2","Ningbo","鄞州区",454.618,5.26666666666667,"ZJ",20,"08:00","day 0","20:00","day 0",9435.85235
2561,"B0FFG9F43K","Changzhou","武进区","B0FFKGBPOF","Jiaxing","南湖区",168.493,2.15,"ZJ",5,"12:00","day 0","24:00","day 0",2358.9630875
2562,"B0FFH70JG8","Nanjing","鼓楼区","B0FFHOJIJ7","Hangzhou","余杭区",268.014,3.21666666666667,"ZJ",6,"08:00","day 0","20:00","day 0",2830.755705
2563,"B0GUCU8FLD","Zhenjiang","句容市","B0HBXZQDWS","Jiaxing","嘉善县",271.478,3.41666666666667,"ZJ",12,"12:00","day 0","24:00","day 0",5661.51141
2564,"B0FFH3869T","Zhenjiang","句容市","B0HBXZQDWS","Jiaxing","嘉善县",287.528,3.56666666666667,"ZJ",9,"08:00","day 0","20:00","day 0",4246.1335575
2565,"B0FFGAIWAV","Suzhou","昆山市","B0HU55O3W8","Ningbo","余姚市",175.777,2.96666666666667,"ZJ",19,"08:00","day 0","20:00","day 0",8964.0597325
2566,"B0FFK4CQ2L","Changzhou","武进区","B0FFL6KA9D","Jiaxing","南湖区",171.072,2.26666666666667,"ZJ",10,"12:00","day 0","24:00","day 0",4717.926175
2567,"B0FFGYNGHQ","Changzhou","武进区","B0FFLHS22C","Jiaxing","南湖区",169.366,2.18333333333333,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
2568,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFKHC9PU","Ningbo","北仑区",446.99,5.65,"ZJ",18,"12:00","day 0","24:00","day 0",8492.267115
2569,"B0FFHE4XO4","Changzhou","武进区","B0FFI22X6S","Ningbo","鄞州区",320.841,4.01666666666667,"ZJ",17,"08:00","day 0","20:00","day 0",8020.4744975
2570,"B0GUAXEBYM","Changzhou","武进区","B0FFG2I6S2","Ningbo","鄞州区",309.782,3.55,"ZJ",14,"08:00","day 0","20:00","day 0",6605.096645
2571,"B0FFGJ1NAK","Suzhou","常熟市","B0FFHD6O3A","Jiaxing","海盐县",142.967,1.96666666666667,"ZJ",14,"12:00","day 0","24:00","day 0",6605.096645
2572,"B0FFHY6PN3","Suzhou","常熟市","B0FFL6KA9D","Jiaxing","南湖区",145.897,2.05,"ZJ",14,"12:00","day 0","24:00","day 0",6605.096645
2573,"B01FE15XQH","Wuxi","江阴市","B0FFI22X6S","Ningbo","鄞州区",320.603,3.86666666666667,"ZJ",4,"12:00","day 0","24:00","day 0",1887.17047
2574,"B01FE15UUN","Wuxi","江阴市","B0FFG2I6S2","Ningbo","鄞州区",277.62,3.26666666666667,"ZJ",6,"12:00","day 0","24:00","day 0",2830.755705
2575,"B0FFK7ZQFN","Wuxi","江阴市","B0FFG2I6S2","Ningbo","鄞州区",287.461,3.36666666666667,"ZJ",13,"12:00","day 0","24:00","day 0",6133.3040275
2576,"B02000JR6M","Suzhou","相城区","B0FFKGBPOF","Jiaxing","南湖区",109.46,1.5,"ZJ",16,"12:00","day 0","24:00","day 0",7548.68188
2577,"B02001C3PG","Suzhou","张家港市","B0FFITCS2H","Jiaxing","海宁市",205.392,2.45,"ZJ",15,"08:00","day 0","20:00","day 0",7076.8892625
2578,"B02001C3PG","Suzhou","张家港市","B0G30DK65S","Ningbo","慈溪市",259.927,3.33333333333333,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
2579,"B0G0NZW2VU","Nanjing","江宁区","B0FFHOJIJ7","Hangzhou","余杭区",234.233,2.96666666666667,"ZJ",12,"12:00","day 0","24:00","day 0",5661.51141
2580,"B0GUAXEBYM","Changzhou","武进区","B0G30DK65S","Ningbo","慈溪市",273.899,3.38333333333333,"ZJ",16,"08:00","day 0","20:00","day 0",7548.68188
2581,"B0FFK4CQ2L","Changzhou","武进区","B0G30DK65S","Ningbo","慈溪市",271.651,3.68333333333333,"ZJ",14,"12:00","day 0","24:00","day 0",6605.096645
